Study.area,Region.Label,Area,Sample.Label,Effort,distance,size,side,exp,fatigue,gscat,vis,glare,ssmi,altitude,obsname
Nominal_area,1,1000000,99A58,67.22,580.55,1,R,195.5,57.01,1,G,N,82,39.42203,RD
Nominal_area,1,1000000,99A58,67.22,187.41,2,L,172.8,57.16,2,G,N,82,39.42203,MH
Nominal_area,1,1000000,99A58,67.22,77.09,1,R,195.5,57.29,1,G,N,82,39.42203,RD
Nominal_area,1,1000000,99A58,67.22,80.42,1,L,172.8,57.64,1,G,N,82,39.42203,MH
Nominal_area,1,1000000,99A58,67.22,296.44,1,L,172.8,57.68,1,G,N,82,39.42203,MH
Nominal_area,1,1000000,99A58,67.22,251.67,1,L,126.4,58.13,1,G,N,82,39.42203,RV
Nominal_area,1,1000000,99A58,67.22,11.26,1,L,172.8,58.16,1,G,N,82,39.42203,MH
Nominal_area,1,1000000,99A58,67.22,214.33,1,L,126.4,58.18,1,G,N,82,39.42203,RV
Nominal_area,1,1000000,99A58,67.22,260.04,1,L,172.8,58.23,1,G,N,86,39.6088,MH
Nominal_area,1,1000000,99A58,67.22,342.9,1,L,172.8,58.26,1,G,N,86,39.6088,MH
Nominal_area,1,1000000,99A58,67.22,180.75,1,R,195.5,58.43,1,G,N,86,39.6088,RD
Nominal_area,1,1000000,99A58,67.22,347.12,3,L,172.8,58.61,3,G,N,86,39.6088,MH
Nominal_area,1,1000000,99A58,67.22,342.9,1,R,195.5,59.11,1,G,N,86,39.6088,RD
Nominal_area,1,1000000,99A58,67.22,212.61,1,R,195.5,59.53,1,G,N,86,39.6088,RD
Nominal_area,1,1000000,99A58,67.22,315,1,R,195.5,59.54,1,G,N,86,39.6088,RD
Nominal_area,1,1000000,99A58,67.22,457.49,2,L,172.8,59.61,2,G,N,86,39.6088,MH
Nominal_area,1,1000000,99A58,67.22,507.05,1,L,172.8,59.73,1,G,N,86,39.6088,MH
Nominal_area,1,1000000,99A58,67.22,274.24,1,L,172.8,59.83,1,G,N,86,39.6088,MH
Nominal_area,1,1000000,99A58,67.22,157.4,1,L,172.8,61.56,1,G,N,86,39.87082,MH
Nominal_area,1,1000000,99A58,67.22,145.89,1,L,172.8,62.31,1,G,N,86,39.87082,MH
Nominal_area,1,1000000,99A58,67.22,695.08,1,L,172.8,62.35,1,G,N,86,39.87082,MH
Nominal_area,1,1000000,99A58,67.22,266.31,1,L,172.8,62.76,1,G,N,86,39.87082,MH
Nominal_area,1,1000000,99A58,67.22,374.32,2,L,172.8,62.78,2,G,N,86,39.87082,MH
Nominal_area,1,1000000,99A58,67.22,0.63,1,L,172.8,62.99,1,G,N,86,39.87082,MH
Nominal_area,1,1000000,99A58,67.22,114.69,1,L,172.8,63.16,1,G,N,86,39.87082,MH
Nominal_area,1,1000000,99A58,67.22,424.1,1,L,172.8,63.36,1,G,N,86,39.87082,MH
Nominal_area,1,1000000,99A59,67.42,206.66,1,L,202,78.53,1,G,N,86,41.0342,MH
Nominal_area,1,1000000,99A59,67.42,265.41,1,L,202,79.26,1,G,N,86,41.0342,MH
Nominal_area,1,1000000,99A59,67.42,8.04,1,L,155.6,79.68,1,G,N,86,41.10161,RV
Nominal_area,1,1000000,99A59,67.42,32.16,2,L,202,79.79,2,G,N,86,41.10161,MH
Nominal_area,1,1000000,99A59,67.42,640.99,1,L,202,79.96,1,G,N,86,41.10161,MH
Nominal_area,1,1000000,99A59,67.42,318.61,2,R,224.7,79.98,2,G,N,86,41.10161,RD
Nominal_area,1,1000000,99A59,67.42,182.88,1,R,224.7,80.14,1,G,N,86,41.10161,RD
Nominal_area,1,1000000,99A59,67.42,351.57,1,R,224.7,80.26,1,G,N,86,41.10161,HA
Nominal_area,1,1000000,99A59,67.42,111.8,1,R,224.7,80.44,1,G,N,86,41.10161,RD
Nominal_area,1,1000000,99A59,67.42,679.52,1,L,202,80.99,1,G,N,86,41.10161,MH
Nominal_area,1,1000000,99A59,67.42,207.17,1,R,224.7,81.23,1,G,N,86,41.10161,RD
Nominal_area,1,1000000,99A59,67.42,215.6,1,L,202,81.54,1,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,361.24,1.5,L,202,81.63,2,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,357.22,1,R,224.7,81.68,1,G,N,83,41.28654,HA
Nominal_area,1,1000000,99A59,67.42,359.75,1,L,202,81.93,1,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,346.38,1,L,202,81.96,1,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,453.98,1,L,202,82.25,1,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,113.84,1,L,155.6,82.31,1,G,N,83,41.28654,RV
Nominal_area,1,1000000,99A59,67.42,180.89,1,L,155.6,82.46,1,G,N,83,41.28654,RV
Nominal_area,1,1000000,99A59,67.42,403.82,1,L,202,82.56,1,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,58.5,1,L,155.6,82.65,1,G,N,83,41.28654,RV
Nominal_area,1,1000000,99A59,67.42,625.69,1,L,202,82.66,1,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,98.66,2,R,224.7,82.68,2,G,N,83,41.28654,RD
Nominal_area,1,1000000,99A59,67.42,198.72,2,R,224.7,82.71,2,G,N,83,41.28654,RD
Nominal_area,1,1000000,99A59,67.42,143.54,1,R,224.7,82.73,1,G,N,83,41.28654,HA
Nominal_area,1,1000000,99A59,67.42,29.4,1,R,224.7,82.83,1,G,N,83,41.28654,RD
Nominal_area,1,1000000,99A59,67.42,525.71,3,L,202,82.89,3,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,356.85,1,R,224.7,82.91,1,G,N,83,41.28654,HA
Nominal_area,1,1000000,99A59,67.42,172.55,1,L,202,83.39,1,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,149.56,1,L,202,83.61,1,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,377.77,1,R,224.7,83.69,1,G,N,83,41.28654,HA
Nominal_area,1,1000000,99A59,67.42,370.8,2,R,224.7,83.69,2,G,N,83,41.28654,HA
Nominal_area,1,1000000,99A59,67.42,2.82,1.5,L,202,83.73,2,G,N,83,41.28654,MH
Nominal_area,1,1000000,99A59,67.42,177.88,1,L,202,83.78,1,G,N,83,41.51706,MH
Nominal_area,1,1000000,99A59,67.42,204.26,1,L,202,83.91,1,G,N,83,41.51706,MH
Nominal_area,1,1000000,99A59,67.42,30,1,L,202,84.01,1,G,N,83,41.51706,MH
Nominal_area,1,1000000,99A59,67.42,289.16,1,L,155.6,84.18,1,G,N,83,41.51706,RV
Nominal_area,1,1000000,99A59,67.42,403.82,2,L,155.6,84.24,2,G,N,83,41.51706,RV
Nominal_area,1,1000000,99A59,67.42,182.03,1.5,L,202,84.31,2,G,N,83,41.51706,MH
Nominal_area,1,1000000,99A59,67.42,262.41,2,L,202,84.56,2,G,N,83,41.51706,MH
Nominal_area,1,1000000,99A59,67.42,355.75,1,L,202,84.64,1,G,N,83,41.51706,MH
Nominal_area,1,1000000,99A59,67.42,139.27,1,L,202,85.28,1,G,N,83,41.51706,MH
Nominal_area,1,1000000,99A59,67.42,224.23,1,R,224.7,85.28,1,G,N,83,41.51706,RD
Nominal_area,1,1000000,99A59,67.42,381.43,1,L,155.6,85.43,1,G,N,83,41.51706,RV
Nominal_area,1,1000000,99A59,67.42,2.2,1,R,224.7,85.64,1,G,N,83,41.51706,RD
Nominal_area,1,1000000,99A59,67.42,241.56,1,L,202,85.86,1,G,N,83,41.51706,MH
Nominal_area,1,1000000,99A59,67.42,14.11,1,L,202,86.08,1,G,N,83,41.70882,MH
Nominal_area,1,1000000,99A59,67.42,78.54,1,L,202,86.24,1,G,N,83,41.70882,MH
Nominal_area,1,1000000,99A59,67.42,609.94,1,L,155.6,86.33,1,G,N,83,41.70882,RV
Nominal_area,1,1000000,99A59,67.42,497.74,1,L,202,86.38,1,G,N,83,41.70882,MH
Nominal_area,1,1000000,99A59,67.42,178.84,1,L,155.6,86.46,1,G,N,83,41.70882,RV
Nominal_area,1,1000000,99A59,67.42,241.69,1,L,202,87.93,1,G,N,83,41.70882,MH
Nominal_area,1,1000000,99A59,67.42,425.41,1,L,155.6,88.35,1,G,N,83,41.70882,RV
Nominal_area,1,1000000,99A59,67.42,64.31,1,R,224.7,88.36,1,G,N,83,41.70882,RD
Nominal_area,1,1000000,99A59,67.42,645.96,2,L,155.6,88.86,2,G,N,79,41.95982,RV
Nominal_area,1,1000000,99A59,67.42,73.33,1,L,202,89.09,1,G,N,79,41.95982,MH
Nominal_area,1,1000000,99A59,67.42,417.39,1,L,155.6,89.15,1,G,N,79,41.95982,RV
Nominal_area,1,1000000,99A59,67.42,461.58,1,L,202,89.2,1,G,N,79,41.95982,MH
Nominal_area,1,1000000,99A59,67.42,502.1,1,L,202,89.23,1,G,N,79,41.95982,MH
Nominal_area,1,1000000,99A59,67.42,537.92,1,R,224.7,90.63,1,G,N,79,41.95982,HA
Nominal_area,1,1000000,99A59,67.42,373.97,1,R,224.7,90.74,1,G,N,79,41.95982,HA
Nominal_area,1,1000000,99A59,67.42,631.59,1,L,155.6,90.83,1,G,N,79,41.95982,RV
Nominal_area,1,1000000,99A59,67.42,322.4,1,R,224.7,91.43,1,G,N,79,42.16423,RD
Nominal_area,1,1000000,99A59,67.42,226.71,2,L,202,92.54,2,G,N,79,42.16423,MH
Nominal_area,1,1000000,99A59,67.42,359.12,1,L,202,92.65,1,G,N,79,42.16423,MH
Nominal_area,1,1000000,99A59,67.42,373.97,2,L,202,93.78,2,G,N,79,42.41067,MH
Nominal_area,1,1000000,99A59,67.42,418.58,1,L,202,94.14,1,G,N,79,42.41067,MH
Nominal_area,1,1000000,99A59,67.42,433.68,1,L,202,94.89,1,G,N,79,42.41067,MH
Nominal_area,1,1000000,99A59,67.42,328.87,1,R,224.7,94.99,1,G,N,79,42.41067,RD
Nominal_area,1,1000000,99A59,67.42,48.04,1,R,224.7,95.08,1,G,N,79,42.41067,RD
Nominal_area,1,1000000,99A59,67.42,573.93,1,L,202,95.18,1,G,N,79,42.41067,MH
Nominal_area,1,1000000,99A59,67.42,521.01,1,L,202,95.33,1,G,N,79,42.41067,MH
Nominal_area,1,1000000,99A59,67.42,111.36,1,R,224.7,95.58,1,G,N,79,42.41067,RD
Nominal_area,1,1000000,99A59,67.42,119.97,1,L,202,95.66,1,G,N,79,42.41067,MH
Nominal_area,1,1000000,99A59,67.42,5.92,1,L,202,95.91,1,G,N,79,42.61128,MH
Nominal_area,1,1000000,99A59,67.42,51.45,1,R,224.7,96.01,1,G,N,79,42.61128,RD
Nominal_area,1,1000000,99A59,67.42,189.32,1,L,202,96.34,1,G,N,79,42.61128,MH
Nominal_area,1,1000000,99A59,67.42,544.53,1,L,202,96.44,1,G,N,79,42.61128,MH
Nominal_area,1,1000000,99A59,67.42,332.43,1,R,224.7,96.93,1,G,N,79,42.61128,RD
Nominal_area,1,1000000,99A59,67.42,532.78,2,R,224.7,97.14,2,G,N,79,42.61128,HA
Nominal_area,1,1000000,99A59,67.42,401.34,2,L,202,97.21,2,G,N,79,42.61128,MH
Nominal_area,1,1000000,99A59,67.42,415.24,1,L,202,97.66,1,G,N,79,42.61128,MH
Nominal_area,1,1000000,99A59,67.42,331.75,2,L,155.6,97.86,2,G,N,79,42.61128,RV
Nominal_area,1,1000000,99A59,67.42,484.74,2,L,202,97.91,2,G,N,79,42.61128,MH
Nominal_area,1,1000000,99A59,67.42,372.54,1,L,202,97.93,1,G,N,79,42.61128,MH
Nominal_area,1,1000000,99A59,67.42,553.94,1,L,202,98.91,1,G,N,79,42.87279,MH
Nominal_area,1,1000000,99A59,67.42,138.13,1,L,202,99.18,1,G,N,79,42.87279,MH
Nominal_area,1,1000000,99A59,67.42,506.89,3,L,155.6,99.24,3,G,N,79,42.87279,RV
Nominal_area,1,1000000,99A59,67.42,318.61,1,L,202,99.38,1,G,N,79,42.87279,MH
Nominal_area,1,1000000,99A59,67.42,328.95,1,L,202,99.49,1,G,N,79,42.87279,MH
Nominal_area,1,1000000,99A59,67.42,409.36,1,L,155.6,99.91,1,G,N,79,42.87279,RV
Nominal_area,1,1000000,99A59,67.42,159.54,1,L,155.6,100.26,1,G,N,79,42.87279,RV
Nominal_area,1,1000000,99A59,67.42,97.08,1,R,224.7,100.33,1,G,N,79,42.87279,RD
Nominal_area,1,1000000,99A59,67.42,294.17,1,L,202,100.48,1,G,N,79,42.87279,MH
Nominal_area,1,1000000,99A59,67.42,100.04,1,R,224.7,100.99,1,G,N,79,42.87279,RD
Nominal_area,1,1000000,99A59,67.42,493.41,1,R,224.7,101.38,1,G,N,71,43.07076,HA
Nominal_area,1,1000000,99A59,67.42,433.43,1,L,202,102.39,1,G,N,71,43.07076,MH
Nominal_area,1,1000000,99A59,67.42,312.3,1,L,202,102.88,1,G,N,71,43.07076,MH
Nominal_area,1,1000000,99A60,58.94,36.34,2,L,481.5,7.68,2,G,N,57,36.31729,HZ
Nominal_area,1,1000000,99A60,58.94,478.66,1,R,515.3,8.63,1,G,N,57,39.67436,MF
Nominal_area,1,1000000,99A60,58.94,589.37,1,L,481.5,9.73,1,G,N,57,39.67436,HZ
Nominal_area,1,1000000,99A60,58.94,648.6,1,L,481.5,11.91,1,G,N,57,39.88367,HZ
Nominal_area,1,1000000,99A60,58.94,250.06,1,R,566.8,15.65,1,G,N,40,40.33605,DT
Nominal_area,1,1000000,99A60,58.94,11.13,1,R,566.8,22.03,1,G,N,40,41.0047,DT
Nominal_area,1,1000000,99A60,58.94,220.39,1,L,481.5,22.43,1,G,N,40,41.0047,HZ
Nominal_area,1,1000000,99A60,58.94,162.99,1,R,515.3,24.96,1,G,N,40,41.24539,MF
Nominal_area,1,1000000,99A60,58.94,96.27,1,R,566.8,29.43,1,G,N,29,41.66676,DT
Nominal_area,1,1000000,99A60,58.94,312.39,1,R,566.8,29.78,1,G,N,29,41.86442,DT
Nominal_area,1,1000000,99A60,58.94,144.46,2,R,566.8,30,2,G,N,29,41.86442,DT
Nominal_area,1,1000000,99A60,58.94,269.09,1,R,566.8,31.41,1,G,N,29,41.86442,DT
Nominal_area,1,1000000,99A61,30.09,70.94,1,L,481.5,32.63,1,G,N,30,41.89618,HZ
Nominal_area,1,1000000,99A61,30.09,121.7,1,L,329.8,38.43,1,G,N,10,42.65843,YH
Nominal_area,1,1000000,99A61,30.09,115.77,1,R,593,38.81,1,G,Y,10,42.65843,DT
Nominal_area,1,1000000,99A61,30.09,34.38,1,R,593,38.95,1,G,Y,10,42.65843,DT
Nominal_area,1,1000000,99A61,30.09,181.03,1,L,507.7,42.06,1,G,N,10,43.06828,HZ
Nominal_area,1,1000000,99A62,74.84,303.68,1,R,552.8,61.11,1,G,N,30,44.7745,MF
Nominal_area,1,1000000,99A62,74.84,59.5,1,L,519,62.05,1,G,Y,30,44.87632,HZ
Nominal_area,1,1000000,99A62,74.84,473.96,1,L,519,68.16,1,G,Y,30,45.22233,HZ
Nominal_area,1,1000000,99A62,74.84,371,1,R,604.3,73.94,1,G,N,48,45.48165,DT
Nominal_area,1,1000000,99A62,74.84,154.16,1,R,604.3,75.38,1,G,N,48,45.56659,DT
Nominal_area,1,1000000,99A62,74.84,288.15,1,L,519,75.85,1,G,Y,48,45.56659,HZ
Nominal_area,1,1000000,99A62,74.84,693.77,3,L,519,76.14,3,G,Y,48,45.56659,HZ
Nominal_area,1,1000000,99A62,74.84,294.5,1,R,604.3,77.79,1,G,N,48,45.69002,DT
Nominal_area,1,1000000,99A62,74.84,5.72,2,R,604.3,80.06,2,G,N,56,45.72891,DT
Nominal_area,1,1000000,99A62,74.84,335.49,2,L,519,80.23,2,G,Y,56,45.72891,HZ
Nominal_area,1,1000000,99A62,74.84,55.08,1,L,519,81.46,1,G,Y,56,46.11049,HZ
Nominal_area,1,1000000,99A62,74.84,104.38,1,L,519,81.53,1,G,Y,56,46.11049,HZ
Nominal_area,1,1000000,99A62,74.84,228.17,1,L,519,81.98,1,G,Y,56,46.11049,HZ
Nominal_area,1,1000000,99A62,74.84,503.55,1,L,519,82.26,1,G,Y,56,46.11049,HZ
Nominal_area,1,1000000,99A63,14.74,354.06,1,R,634,87.56,1,G,N,56,46.03831,DT
Nominal_area,1,1000000,99A63,14.74,341.56,1,R,582.5,87.86,1,G,N,56,46.03831,MF
Nominal_area,1,1000000,99A63,14.74,189.32,1,R,634,88,1,G,N,56,46.03831,DT
Nominal_area,1,1000000,99A63,14.74,398.8,1,R,634,88.28,1,G,N,56,46.03831,DT
Nominal_area,1,1000000,99A63,14.74,94.21,1,R,634,88.59,1,G,N,56,46.03831,DT
Nominal_area,1,1000000,99A63,14.74,268.52,1,R,634,89.61,1,G,N,73,46.09379,DT
Nominal_area,1,1000000,99A63,14.74,152.18,1,L,548.7,89.81,1,G,N,73,46.09379,HZ
Nominal_area,1,1000000,99A63,14.74,323.68,1,L,548.7,89.88,1,G,N,73,46.09379,HZ
Nominal_area,1,1000000,99A63,14.74,29.44,1,L,548.7,89.93,1,G,N,73,46.09379,HZ
Nominal_area,1,1000000,99A63,14.74,530.42,1,R,582.5,90.18,1,G,N,73,46.09379,MF
Nominal_area,1,1000000,99A63,14.74,8.9,1,L,548.7,91.21,1,G,N,73,42.91246,HZ
Nominal_area,1,1000000,99A64,45.1,488.75,1,L,258.9,56.25,1,E,N,6,49.17938,RD
Nominal_area,1,1000000,99A65,35.06,587.21,1,L,288.1,65.68,1,E,N,28,49.66624,RD
Nominal_area,1,1000000,99A65,35.06,120.91,1,L,288.1,65.74,1,E,N,28,49.66624,RD
Nominal_area,1,1000000,99A65,35.06,107.88,1,L,288.1,71.36,1,E,N,45,49.89241,RD
Nominal_area,1,1000000,99A65,35.06,285.14,1,L,288.1,73.06,1,E,N,45,49.97688,RD
Nominal_area,1,1000000,99A65,35.06,105.41,1,L,288.1,80.38,1,E,N,59,50.19127,RD
Nominal_area,1,1000000,99A65,35.06,381.43,7,L,288.1,81.76,3,E,N,59,50.25773,RD
Nominal_area,1,1000000,99A65,35.06,385.16,1,L,288.1,88.39,1,E,N,61,50.43026,RD
Nominal_area,1,1000000,99A66,25.33,691.78,1,L,314.2,91.54,1,G,N,61,50.50384,RD
Nominal_area,1,1000000,99A66,25.33,589.37,1,L,291.5,91.58,1,G,N,61,50.50384,MH
Nominal_area,1,1000000,99A66,25.33,292.52,1,L,314.2,94.06,1,G,N,56,50.57228,RD
Nominal_area,1,1000000,99A66,25.33,175.78,1,L,314.2,94.24,1,G,N,56,50.57228,RD
Nominal_area,1,1000000,99A66,25.33,409.16,1,L,314.2,95.88,1,G,N,56,50.61947,RD
Nominal_area,1,1000000,99A66,25.33,119.24,1,L,314.2,96.14,1,G,N,56,50.61947,RD
Nominal_area,1,1000000,99A66,25.33,75.93,1,L,314.2,98.04,1,G,N,49,50.66195,RD
Nominal_area,1,1000000,99A66,25.33,458.76,1,L,314.2,98.16,1,G,N,49,50.66195,RD
Nominal_area,1,1000000,99A66,25.33,445.46,1,L,314.2,100.28,1,G,N,49,50.69823,RD
Nominal_area,1,1000000,99A66,25.33,591.58,1,L,314.2,108.24,1,G,N,33,50.81595,RD
Nominal_area,1,1000000,99A67,34.6,675.65,1,L,334,135.29,1,G,N,61,49.80857,RD
Nominal_area,1,1000000,99A67,34.6,161.02,1,L,311.3,141.38,1,G,N,55,49.13881,MH
Nominal_area,1,1000000,99A67,34.6,236.05,1,L,334,141.83,1,G,N,55,49.13881,RD
Nominal_area,1,1000000,99A67,34.6,545.21,1,L,311.3,142.43,1,G,N,55,49.13881,MH
Nominal_area,1,1000000,99A68,40.02,74.33,1,L,359.7,147.53,1,G,N,55,49.06456,RD
Nominal_area,1,1000000,99A68,40.02,133.21,1,L,359.7,149.21,1,G,N,55,48.92502,RD
Nominal_area,1,1000000,99A68,40.02,185.12,1,L,359.7,154.83,1,G,N,39,48.66409,RD
Nominal_area,1,1000000,99A69,23.03,511.6,1,L,385,188.01,1,G,N,23,46.04414,RD
Nominal_area,1,1000000,99A69,23.03,370.8,1,L,385,190.66,1,G,N,31,45.83135,RD
Nominal_area,1,1000000,99A70,35.06,269.75,1,L,375.6,21.03,1,E,N,41,48.77399,YH
Nominal_area,1,1000000,99A71,42.84,141.32,1,L,401.2,47.31,1,G,N,28,49.78904,YH
Nominal_area,1,1000000,99A71,42.84,385.16,1,L,401.2,48.53,1,G,N,28,49.84514,YH
Nominal_area,1,1000000,99A71,42.84,409.36,1,L,579.1,53.41,1,G,N,31,49.98595,HZ
Nominal_area,1,1000000,99A71,42.84,74.23,1,L,579.1,62.08,1,G,N,43,50.18924,HZ
Nominal_area,1,1000000,99A71,42.84,450.09,1,L,401.2,62.14,1,G,N,43,50.18924,YH
Nominal_area,1,1000000,99A71,42.84,202.66,1,L,579.1,65.69,1,G,N,51,50.25299,HZ
Nominal_area,1,1000000,99A71,42.84,20.51,1,L,401.2,66.01,1,G,N,51,50.25299,YH
Nominal_area,1,1000000,99A71,42.84,33.83,1,L,401.2,70.79,1,G,N,56,50.33426,YH
Nominal_area,1,1000000,99A72,20.14,283.7,1,L,401.2,71.96,1,G,N,56,50.46066,YH
Nominal_area,1,1000000,99A72,20.14,149.41,1,L,608.5,77.68,1,G,N,56,50.46066,HZ
Nominal_area,1,1000000,99A72,20.14,3.99,1,L,608.5,77.98,1,G,N,56,50.46066,HZ
Nominal_area,1,1000000,99A72,20.14,31.95,1,L,430.6,78.09,1,G,N,56,50.46066,YH
Nominal_area,1,1000000,99A72,20.14,338.29,1,L,608.5,78.49,1,G,N,49,50.42586,HZ
Nominal_area,1,1000000,99A72,20.14,117.96,1,L,430.6,79.14,1,G,N,49,50.42586,YH
Nominal_area,1,1000000,99A72,20.14,631.59,1,L,608.5,80.08,1,G,N,49,50.42586,HZ
Nominal_area,1,1000000,99A72,20.14,349.87,1,L,430.6,80.6,1,G,N,49,50.44019,YH
Nominal_area,1,1000000,99A72,20.14,45.36,1,L,430.6,80.78,1,G,N,49,50.44019,YH
Nominal_area,1,1000000,99A72,20.14,34.32,1,L,430.6,82.25,1,G,N,42,50.43981,YH
Nominal_area,1,1000000,99A72,20.14,151.21,1,L,430.6,83.18,1,G,N,42,50.43981,YH
Nominal_area,1,1000000,99A73,35.19,72.09,1,L,622.2,114.33,1,P,N,48,48.98435,HZ
Nominal_area,1,1000000,99A73,35.19,180.05,1,L,622.2,114.61,1,P,N,48,48.98435,HZ
Nominal_area,1,1000000,99A73,35.19,49.6,1,L,444.3,114.96,1,P,N,51,48.86523,YH
Nominal_area,1,1000000,99A73,35.19,248.5,1,L,622.2,115.04,1,P,N,51,48.86523,HZ
Nominal_area,1,1000000,99A71,42.84,76.96,1,L,471.4,130.86,1,G,N,31,44.90677,YH
Nominal_area,1,1000000,99A74,37.77,193.54,1,L,649.3,131.23,1,G,N,43,47.69843,HZ
Nominal_area,1,1000000,99A74,37.77,84.15,1,L,471.4,131.34,1,G,N,43,47.69843,YH
Nominal_area,1,1000000,99A74,37.77,206.6,1,L,471.4,131.93,1,G,N,43,47.69843,YH
Nominal_area,1,1000000,99A74,37.77,322.72,1,L,471.4,150.73,1,G,N,18,46.20163,YH
Nominal_area,1,1000000,99A74,37.77,402.18,1,L,471.4,151.18,1,G,N,18,46.20163,YH
Nominal_area,1,1000000,99A76,69.15,488.07,1,R,258.9,37.75,1,G,N,51,39.70771,HA
Nominal_area,1,1000000,99A76,69.15,395.67,1,L,406.6,47.88,1,G,N,68,38.54566,MH
Nominal_area,1,1000000,99A77,62.72,194.48,1,L,406.6,54.21,1,G,N,80,37.96755,MH
Nominal_area,1,1000000,99A77,62.72,61.87,1,R,284.7,54.84,1,G,N,80,37.96755,HA
Nominal_area,1,1000000,99A77,62.72,481.56,1,L,429.3,61.01,1,G,N,80,37.31882,RD
Nominal_area,1,1000000,99A77,62.72,83.13,2,R,399.2,61.15,2,G,N,80,37.31882,TP
Nominal_area,1,1000000,99A77,62.72,55.59,1,R,399.2,61.96,1,G,N,80,37.059,TP
Nominal_area,1,1000000,99A79,64.18,38.33,1,L,456.9,111.16,1,E,Y,71,32.83558,RD
Nominal_area,1,1000000,99A79,64.18,133.82,2,R,312.3,111.28,2,E,N,71,32.83558,HA
Nominal_area,1,1000000,99A79,64.18,87.11,1,R,337.6,138.96,1,E,N,43,30.08066,HA
Nominal_area,1,1000000,99A80,69.81,18.2,1,L,264.3,11.25,1,E,N,39,39.20934,FM
Nominal_area,1,1000000,99A80,69.81,196.23,1,L,264.3,21.38,1,E,N,46,38.15573,FM
Nominal_area,1,1000000,99A80,69.81,94.97,1,L,264.3,21.71,1,E,N,46,38.15573,FM
Nominal_area,1,1000000,99A80,69.81,562.54,1,R,442.1,21.85,1,E,N,46,38.15573,SW
Nominal_area,1,1000000,99A80,69.81,52.59,2,L,264.3,26.26,2,E,N,54,37.47855,FM
Nominal_area,1,1000000,99A80,69.81,476.19,1,R,442.1,29.56,1,E,N,54,37.29251,SW
Nominal_area,1,1000000,99A80,69.81,406.78,1,L,264.3,29.84,1,E,N,54,37.29251,FM
Nominal_area,1,1000000,99A80,69.81,547.46,1,R,442.1,30.05,1,E,N,54,37.29251,SW
Nominal_area,1,1000000,99A80,69.81,318.28,1,L,264.3,30.63,1,E,N,61,37.10873,FM
Nominal_area,1,1000000,99A80,69.81,196.83,1,R,442.1,31.53,1,E,N,61,37.10873,SW
Nominal_area,1,1000000,99A80,69.81,32.97,1,R,442.1,32.13,1,E,N,61,36.85619,SW
Nominal_area,1,1000000,99A80,69.81,450.3,1,R,442.1,34.16,1,E,N,61,36.05817,SW
Nominal_area,1,1000000,99A80,69.81,486.39,1,L,290.7,38.91,1,E,N,61,36.05817,FM
Nominal_area,1,1000000,99A81,46.79,272.87,1,L,665.2,41.48,1,E,N,78,36.02187,DT
Nominal_area,1,1000000,99A81,46.79,82.8,1,R,468.5,45.84,1,E,N,78,35.55902,SW
Nominal_area,1,1000000,99A82,64.87,241.69,1,R,489.6,73.31,1,E,N,51,32.93709,SW
Nominal_area,1,1000000,99A82,64.87,219.28,2,R,489.6,78.9,2,E,N,66,32.43949,SW
Nominal_area,1,1000000,99A82,64.87,543.06,1,R,489.6,85.26,1,E,N,66,31.90581,SW
Nominal_area,1,1000000,99A82,64.87,491.62,1,L,311.8,87.1,1,E,Y,61,31.63695,FM
Nominal_area,1,1000000,99A82,64.87,143.36,1,L,311.8,92.25,1,E,Y,61,31.28528,FM
Nominal_area,1,1000000,99A82,64.87,70.67,1,L,311.8,95.2,1,E,Y,54,30.89953,FM
Nominal_area,1,1000000,99A82,64.87,75.66,1,L,311.8,95.25,1,E,Y,54,30.89953,FM
Nominal_area,1,1000000,99A82,64.87,329.1,1,L,311.8,95.65,1,E,Y,54,30.89953,FM
Nominal_area,1,1000000,99A83,40.05,338.29,2,L,337.4,115.4,2,E,N,41,28.80533,FM
Nominal_area,1,1000000,99A84,53.81,20.65,1,L,727.6,19.46,1,G,N,57,47.61814,DT
Nominal_area,1,1000000,99A84,53.81,373.97,1,R,695.3,22.06,1,G,N,63,47.65727,HZ
Nominal_area,1,1000000,99A84,53.81,115.5,2,R,695.3,23.16,2,G,N,63,47.73175,HZ
Nominal_area,1,1000000,99A84,53.81,196.67,1,L,727.6,27.39,1,G,N,52,47.78794,DT
Nominal_area,1,1000000,99A84,53.81,112,1,R,695.3,35.44,1,G,N,48,47.93493,HZ
Nominal_area,1,1000000,99A85,54.66,232.17,1,L,746.7,60.61,1,G,N,38,48.82611,DT
Nominal_area,1,1000000,99A85,54.66,8.27,1,R,714.4,64.96,1,G,N,38,48.99961,HZ
